id,comment_text,label
348,... i believe that my former employer hughes aircraft company has a working ion propulsion system for satellites.,1
349,mike adams suggested discussions on longterm effects of spaceflight to the human being. i love this topic as some of you regulars know. so having seen henry's encouraging statement about starting to talk about it i shall. i feel that we as a community of people have unique resources to deliver to the world a comprehensive book which can elaborate on the utility of spaceflight to fields which are as divergent as medical intensive care agriculture environmental protection and probably more. i do not believe that the general public understands the impact of spaceflight on the whole of society. in the absence of such knowledge we see dwindling support of the world's space effort. i believe that we as a group have the responsibility to not only communicate amongst ourselves but also with others through print media. a wellorchestrated and technically oriented analysis of life science variables required to support longduration spaceflight like long expenditions to the moon or mars would be entertaining and educational to the general public. the objective of such an effort would be to compile resources and publications from accepted scientific and technical journals which would address each major life science area. in addition ideas for further research and development could be put forward for the general public to ponder...allowing the general public to take part in the excitement of exploration. individuals interested should be willing to devote an hour per week to running literature searches and finding journal articles. in addition we need to obtain the assistance of personnel from within the halls of nasa and industry. i have appreciated the positive responses to date and i am personally eager to start this project. perhaps we could start with debate regarding how best to grade the viability of various technologies for application to spaceflight.,1
350,i have a copy of allen and it never occurred to me to look in there... i must be getting old... i'll look it up when i get home. thanks. i'd remembered a rather higher number but that may have been for the lunar nearside where the earth is a significant heat source.,1
351,actually the situation is even worse than that. the total mass of the pluto fast flyby spacecraft is only ish pounds and most of that is support equipment like power and communications. the mass available for instruments is maybe of that. i don't think a batse will fit... actually would you need the shielding my understanding is that it's mostly there to give the detectors some directionality. no point in doing that if you've only got one. i'm sure the burst detectors that have flown on other deepspace missions haven't weighed that much. mind you they're probably still too heavy the pff people would put more plutospecific instruments on first if they had any mass to spare.,1
352,i too am a jules verne collector and can tell you that though tough to find it is out there. i keep my eyes open all the time for his books at various bay area used book stores and every once in a while get very lucky. you just need diligence. i don't know if the book store situation near jsc is as good as the bay area but good luck. i have also had excellent luck at the antiquarian book fair which comes to sf every other year though the prices are more in the range than the you want to spend. my guess is that if you find it you won't need to spend even that much since most people don't care about it. i think i paid about for my dustjacketless but otherwise good condition copy which i found one day at a small bookshop that happened to have just bought a lot of random books at an estate sale. of course if you re willing to buy blind you can put a advertisement in the antiquarian bookseller's newsletter the exact title of which escapes me at the moment. five weeks in a balloon is not the rarest of jules verne books. someone has it for sale somewhere and the ab is the way to find it. in fact i would be surprised if you didn't get multiple offers of sale. of course that takes the fun out of hunting for it yourself... good luck.,1
353,from article may..vax.tcd.ie by apryanvax.tcd.ie hmmm... atlantis left eureca in a degree orbit. retrieving it is going to be really fun if they fly to degrees. torque that canadarm,1
354,it's public because it belongs to everybody. it's vandalism because many people power companies do maliciously waste light. if they can sell you or your city or your state an unshielded light that wastes to percent of its light they make more money. never mind that your money is wasted. never mind that taxpaper's money is wasted. never mind that the sky is ruined. bob bunge,1
355,sure about that maybe proxima might cause problems but at oort cloud distances ac a and ac b together look like a point source. besides even the solar system's oort cloud is unstable over geologic time right and needs to be replentished from somewhere else like the short period comets of the kupier belt or maybe i'm misremembering something i read or heard somewhere... until we're able to perform a broadband survey of nearby stars to detect planets we won't know enough to say whether or not a single star has planets. and we're likely to find out about the close ones first. heck if neutron stars can have planets anything can have planets. or was that discovery disconfirmed,1
356,robert mcelwaine is the authoritative source of scientific data on internet. he can be reached alt.fan.mcelwaine... spiros,1
357,i haven't seen any mention of this in a while so here goes... when the hubble telescope was first deployed one of its high gain antennas was not able to be moved across its full range of motion. it was suspected that it had been snagged on a cable or something. operational procedures were modified to work around the problem and later problems have overshadowed the hga problem. is there any plan to look at the affected hga during the hst repair mission to determine the cause of its limited range of motion is the affected hga still limited or is it now capable of full range of motion,1
358,it is kind of absurd isn't it some players even want more distortion especially the hendrix fans but there are a lot of them out there that can only afford the amp or who like playing music without distortion. then there are your hardcore hendirx fans that want particular types of distortion i.e. they make it not their amps. i didn't see a thing about wasteheat from babbage and haven't seen one of those mechanical tv's in a while so it's anybodie's guess tommy mac tom mcwilliams wk they communicated with the communists tmibm.cl.msu.edu hm and pacified the pacifists. timbuk,1
359,someone named hansk asked about pictures. well there is an archive of portraits in xfaces format at ftp.uu.net. henry spencer's picture is there somewhere along with several thousand others. i don't remember the path though it should be easy to find. remember though it seems to use both internet and uucp addresses.,1
360,the forever war one of my favorite scifi books had a passage devoted to breathing fluids. the idea was to protect people from the high accelerations required for interstellar travel by emersing the passengers in drycleaning fluid saturated with oxygen. plenty of very imaginative ideas is this book. i would certainly recommend it won the hugo and the nebula awards.,1
361,the limit on spacewalking is a function of suit supplies mass and orbiter duration. in order to perform the reboost of the hst the oms engines will be fired for a long period. now the shuttle is a heavy thing. the hst isn't light either. the amount of oms fuel needed to fly both up is substantial. a small booster carried up and used to boost hst on it's own will weigh significantly less then the oms fuel required to boost both hst and shuttle for a given orbital change. from what i understand the mass margins on the hst missions are tight enough they can't even carry extra suits or mmu's. pat i haven't seen any specifics on the hst repair mission but i can't see why the mass margins are tight. what are they carrying up replacement components wfpc ii costar gyros solar panels and probably a few others all sorts of tools eva equipment and as much oms fuel and consumables as they can. this should be lighter than the original hst deployment mission which achieved the highest altitude for a shuttle mission to date. and hst is now in a lower orbit. seems like the limiting factors would be crew fatigue and mission complexity.,1
362,. . . david gives good explaination of the deductions from the isotropic 'edged' distribution to whit they are either part of the universe or part of the oort cloud. why couldn't they be earth centred with the edge occuring at the edge of the gravisphere i know there isn't any mechanism for them but there isn't a mechanism for the others either.,1
363,is it not also an abomination that somebody would spend money on space advertising when those children are starving perhaps some redistribution of wealth would help them ...,1
364,dennis. we agree a lot it's just we don't both post when we agree on something. and when we disagree it tends to be a lot more noticeable.,1
365,although the billion scheme is a fantasy it's an old canard in the space business called trolling for billionaires there is a good chance that a much smaller program million will pass the rd congress. this is the back to the moon bill put together by the people who passed the launch services purchase act. the bill would incent private companies to develop lunar orbiters with vendors selected on the basis of competitive bidding. there is an aggregate cap on the bids of million. having a single rich individual paying billions for lunar missions is probably worse than having the government bankroll a million program as the delta clipper program has shown dcx was funded by sdio at million. we have a clear chance of making a lunar mission happen in this decade as opposed to simply wishing for our dreams to come true. please support the back to the moon bill. for more information please send email with your u.s. postal service address.,1
366,you mena in the same way french intelliegence agents steal documents from us corporate executives,1
367,from phil g. fraering pgfsrl.cacs.usl.edu finally this isn't the bronze age .. please try to remember that there are more human activities than those practiced by the warrior caste the farming caste and the priesthood. f baube responds right the profiting caste is blessed by god and may freely blare its presence in the evening twilight .. steinn sez the priesthood has never quite forgiven the merchants aka profiting caste sic for their rise to power has it if we are looking for evidence of belessedbygodness i'd say the ability to blare lights all over the evening sky is about the best evidence you could ever hope to get. no wonder the preistly classes are upset tommy mac tom mcwilliams wk as the radius of vision increases tmibm.cl.msu.edu hm the circumference of mystery grows.,1
368,well it seemed to work for the mac ii installation i was talking about. oh yeah there is something i forgot to mention even though you're not suppposed to have water around there is some condenstion d dripping from the roof of the plane make sure that your hardware is covered. make also sure that your keyboards are protected from the twophase flow coming out of sick people. it happened to us..... good luck.,1
369,obviously not. count rates are too low and signal rise times too long for this to be possible. the cgro is what meters long you'd need to time to an accuracy of nanoseconds to do this. what batse actually does is measure the relative strength in each of the detectors also as a function of photon energy. each of the detectors does not have isotropic response. to do this right one must model the scattering of photons in the material around each detector and even scattering of photons off the earth's atmosphere back onto the spacecraft. i believe they have now reduced the error to about degrees.,1
370,commericial support for exploration examples also much if baranovs exploration and utilization of alaska russian america also included parts of washington state oregon and n. california was doen by private funds yes some royal governmental funds at times....,1
371,well i seem to have struck an interesting discussion off. given that i am not an astrophysicist or nuclear physicist i'll have to boil it down a bit. all the data on bursts to date shows a smooth random distribution. that means they aren't concentrated in galactic cores our or someone elses. if the distribution is smooth we are either seeing some enormously large phenomena scattered at the edge of the universe said phenomena being subject to debate almost as vioent as the phenomena or we are seeing some phenomena out at like the oort cloud but then it needs some potent little energy source that isn't detectable by any other current methods. we know it's not real close like slightly extra solar because we have no parallax measurements on the bursts. the bursts seem to bright to be something like black hole quanta or super string impacts or something like that. so everyone is watching the data and arguing like mad in the meanwhile. what i am wondering is this in people's opinion a new physics problem. einstein got well known for solvingthe photoelectric effect. copernicus started looking at irregularities in planetary motion. is this a big enough problem to create a new area of physics just a little speculative thinking folks.,1
372,re voyages of discovery... could you give examples of privately funded ones if you believe the film columbus had substantial private funds. when columbus asked the merchant why he put the money in the guy said slightly paraphrased there is faith hope and charity. but greater than these is banking.,1
373,as herny pointed out you have to develop the thruster. also while much lighter you still have to lift the mass of the thruster to orbit and then the thruster lifts its own weight into a higher orbit. and you take up room in the payload bay.,1
374,uh why do they have to ask a state commision unless the state's buying... such a process will only increace the overhead to the power company of selling different types of light and will decreace the likleihood that they will do so. and any efficient lights they might have been planning in the future go down the drain..... you could order it special. if enough people did so it would be low cost. last i checked you could use ups to buy stuff in arizona before going there. finally i'm sure your state has things like small factories and machine shops. you could go into business making lights that are cheaper to use thanks to their higher efficiency and the fact that they aren't wasting energy on broadcasting to space and therefore better than the old style... five year plans have to be enacted or the planning for the economy will fall apart. as if the clean air act really cleaned up the air... my experience seems to suggest that you're trying too hard to educate them with the same methods used in american schools to make any subject whatsoever as relevant and boring as protougric instead of selling them on the idea. ... well wake up. space is becoming a field of human endeavor instead of just something we can look at from a long long way away. there are practical space projects that could conceivably although probably not cause lots of light pollution and have been argued against on those grounds even though they might open up such possibilities that people could vacation on mars if they wanted really dark skies...,1
375,reboost may not be a problem if they have enough fuel. if they don't do a reboost this time they will definitely have to do one on the next servicing mission. but try to land a shuttle with that big huge telescope in the back and you could have problems. the shuttle just isn't designed to land with that much weight in the payload. of course that is a concern too and the loss of science during the time that it is on the ground. plus a fear that if it comes down some bigwig might not allow it to go back up. but the main concern i believe is the danger of the landing. just to add another bad vibe they also increase the risk of damaging an instrument. finally this is a chance for nasa astronanuts to prove they could build and service a space station. hubble was designed for in flight servicing. bringing the telescope down to my understanding was considered even very recently but all these factors contribute to the decision to do it the way it was planned in the beginning. rob disclaimertypethingie these opinions are mine unless of course they fall under the standard intellectual property guidelines. but with my intellect i doubt it. besides if it was useful intellectual property do you think i would type it in here,1
376,what fraction of the nasa workforce is civil servant as opposed to contractor and what are the rules on reduction in work force for civil servants eg if say the shuttle program is terminated how much is payroll reduced and how,1
377,this was all badly reported in the news. there is no evidence that signs of life found in old rock predate putative planetsterilizing events. rather the argument was that if life arose shortly the last sterilizing event then it must be easily formed. the inference was that life originated before and was destroyed but there was no evidence of that. however even this argument is flawed. it could well be that origin of life requires specific conditions say a certain composition of the atmosphere that do not last for long. so perhaps life formed early only because it would have had no other chance to do so not because it was likely that life would originate under those conditions.,1
378,i think you've got an offbyone error in your memory. mm bought the satellitebuilding side of ge. e not d. mm and gd are still competitors. better yes but we're not talking order of magnitude. especially if you want to use titan iv which belongs to the usaf not mm. sure you can get a heavylift launcher fairly cheap if you do it privately rather than as a gummint project. but we're still talking about something that will cost nine digits per launch unless you can guarantee a large market to justify volume production.,1
379,astronomy space magazine's uk telephone newsline carries the times to see the russian space station mir which will be visible every evening some time between o'clock and midnight from april to may . it's about as bright as jupiter at its best. there are two cosmonuats on board. for the time to watch tel. pmin peak pmin all other times but prediction is at start of the weekly message so it only costs a few pence. email reports of sightings would be appreciated give latlong and ut a few seconds accuracy if possible when it passes above or below any bright star say brighter than mag. planet or moon. with moon in evening sky also note that from somewhere in u.k. mir will pass in front of the moon each night please alert local clubs to the telephone newsline and general public as mir can cause quite a stir tony ryan astronomy space new international magazine available from astronomy ireland p.o.box dublin ireland. issues one year sub. uk . pounds us surface add us airmail. accessvisamastercard accepted give number expiration date nameaddress. world's largest astro. soc. per capita unless you know better . tel ukn.ireland eire. cost up to p per min,1
380,the aperture door will be shut during reboost. using the shuttle means that there will be someone nearby to pry the door open again if it should stick.,1
381,even better. make up pete conrad in a martian suit and have him get out and throw a football to the refs.,1
382,next gps launch is scheduled for june th.,1
383,wouldn't bother me. i'd laugh. it wouldn't work the surface of the moon is already pretty dark and the contrast would be so poor you couldn't possibly see it. the only reason the moon looks bright is that it's in bright sunlight against an otherwisedark sky. evidently heinlein didn't know that...,1
384,dale sez i don't buy it. if the things had no value at all people wouldn't spend money to make them. so their lack of value is just your opinion not an actual fact which is neither a philisophical or legal basis for prohibiting them. on the other hand i lived in oakbrook il for a while where zoning laws prohibit billboards as you mention above. i think it was a fine law despite it's contradictory basis. i would guess that the best legal and moral basis for protest would be violation of private property. i bought this house out in the boondocks specifically to enjoy my hobby amateur astronomy. now this billboard has made that investment worthless so i want the price of the property in damages. it wouldn't take too many succesful cases like that to make billsats prohibitively expensive. tommy mac tom mcwilliams wk they communicated with the communists tmibm.cl.msu.edu hm and pacified the pacifists. timbuk,1
385,like most good ideas... please people five weeks in a balloon. not a good idea unless you have helium. verne's protagonists didn't. they just got increadibly lucky. and yes i knew the title of the movie too just didn't want to start talking about it. except to bring up the image of a team of s. african bushmen showing up at a launch site with spears and flint knives to stop the launch anyone want to bet on their success in doing so especially since they could probably stop a shuttle launch by sneezing too hard within a couple miles of the launch site.,1
386,well here goes. the first item of business is to establish the importance space life sciences in the whole of scheme of humankind. i mean compared to football and baseball the average joe schmoe doesn't seem interested or even curious about spaceflight. i think that this forum can make a major change in that lack of insight and education. all of us in our own way can contribute to a comprehensive document which can be released to the general public around the world. the document would scientifically analyze the technical aspects of long term human habitation in space. i believe that if any longterm space exploration program is to succeed we need to basically learn how to engineer our own microworld i.e. the spacecraft. only through the careful analyses of engineering chemical biological and medical factors will a good ecosystem be created to facilitate human life on a longduration flight. so i would like to see posts of opinions regarding the most objective methods to analyze the accepted scientific literature for technologies which can be applied to longduration spaceflight. such a detailed literature search would be of interest to ourselves as space advocates and clearly important to existing space programs. in essence we would be dividing the space life science issues into various technical problems which could be solved with various technologies. this database of acceptable solutions to various problems could form the basis of detailed discussions involving people from the bionet isunet and any other source,1
387,or perhaps even weird hmmm you might want to read this group more carefully there's been a good amount of discussion of the proposed pluto fast flyby pff mission that is specifically designed to be small and cheap.,1
388,heck some of his ships were loaners. one was owned by a basque... you know one of those groups that probably crossed the atlantic before columbus came along.,1
389,all consipiracy theories aside they are watching though will nasa try to image the cydonia region of mars where the face is if they can image it with the high resolution camera it would settle the face question once and for all. i mean with a camera that will have a pixel resolution of about feet we'd know whether all this stuff is real or imagination. come on jpl and nasa folks try to image it and settle this thing.,1
390,here is a potentially dumb question what prevents the martian landers themselves from polluting the martian environment with earth based critters is the long trip in cold radiation bathed space enough to completely sterilize the landers i could imagine that a few teeny microbes could manage to get all the way there unharmed and then possibly thrive given the right circumstances.,1
391,no the sky does not at this time belong to anyone. ownership is necessary to the definition because someone has to have the authority to decide if the action was good or bad. if neither you or i own a brick wall then i can't unilaterally declare that spraypainting my name on it is right and you don't have the authority to declare that it is wrong. the owner may find it artistic or she may be call the police. this applies to the argument on bright satellites more than street lights it's vandalism because many people power companies do maliciously waste light. maliciously implies evil intent. the lighting companies aren't going out of their way to spoil the sky. they just don't care. it is the responsibility of the customer to choose the most efficient hardware. if that's what your city will buy that's what the lighting company will sell. write a letter to city hall. please note that i'm not defending light pollution. the orignial focus of this thread was space based light sources.,1
392,you should have been following the discussion of grbs going on in sci.astro. it's been discussed in some detail with references even.,1
393,actually both numbers are correct. the difference is in the direction of the acceleration. for pilots accelerations tend to be transverse to the direction you're facing pulling out from a steep dive the acceleration will force blood toward your feet for instance. in this case you can only put up with about g's even with a pressure suit. the record for acceleration though is measured along the direction you're facing for lack of a better term. as i recall this record was set in rocket sleds back in the 's and was about g's or so.,1
394,do you know of the worldwideweb this is a global hypertext well hypermedia network running on the internet. one of the nice things about it is that is understands and incorporates virtually all of the other systems being used like wais gopher ftp archie etc. it is usually quite easy to add existing resources to the web. if you'd like to explore i'd suggest getting the xmosaic program written at the ncsa. it's an xwindows web browser and is pretty slick. it can understand and cope with more than text gif jpeg mpeg audio etc. there are other browsers including a textmode browser for people stuck on a text terminal but i'm most familliar with mosaic. under the page the worldwide web virtual library subject catalogue this is available under the documents menu in mosaic or by any browser via the url there is a subject space science. currently this points to a page under construction with only the nasa jpl ftp archive. i've volunteered to take over this page and in fact i have a replacement with all sorts of information pointers mostly gleaned from the sci.space faq. as soon as the overworked subject catalogue maintainer switches the space science pointer it'll be visible. i'll post a short note when this happens. frederick g. m. roeber cern european center for nuclear research email roebercern.ch or roebercaltech.edu work rmail cernppe geneva switzerland home,1
395,my information shows that the last san marco launch was . there seem to have been a total of seven before that. i seem to recall that someone either asi or the university of rome includes money in their annual budget for maintainance of the platforms there are actually two. the italians have been spending money to develop an advanced scout. however recent events in the italian space program and the italian government overall make me skeptical that this will get off the ground in the near future.,1
396,i remember a physic prof. who talked about scaling a cue ball to earth size. its was significantly less spherical that the earth terry f figurelle boeing defense space group email tffplato.ds.boeing.com po box mail stop jea phone fax seattle wa,1
397,is hst really that much heavier than a spacelab bd,1
398,if you brighten up the dark part of cv.gif with your viewer you will see two other objects near the upper left part of the moon. one is actually between the weather satellite and the moon.,1
399,why jettison the ssmes why not hold on to them and have a shuttle bring them down to use as spares,1
400,there are people who have adapted to high altitudes in the andes and in tibet. i suspect that it took them several generations to make the adaptation because europeans had difficulty making the adaptation. they had to send the women to a lower altitude when they were pregnant in order to insure sucessful childbirth. another factor you should consider is the xray opacity of the atmosphere in case of stellar flares the uv opacity is also important because uv radiation can kill or damage microbes plants and animals.,1
401,the aiaa san gabriel valley section is sponsoring the following lecture on mars exploration at the jet propulsion lab. admission is free and open to the public. the next frontier the challenge of mars exploration date may time pm pm location von karman auditorium jet propulsion lab oak grove drive pasadena california the following five speakers will be featured a science fiction perspective tom mcdonaugh science fiction writer mars observer dr. arden albee project scientist mars observer jpl mars ' dr. arthur l. lane instrument manager mars ' jpl mars environmental survey mesur richard cook mission designer jpl manned mission to mars dr. robert zubrin senior engineer martin marietta astronautics,1
402,fine. i'll buy from george. georgeee that assumes i can't weasel out a cooperative venture of some sort cut me a break on the launcher i'll cut you in on the proceeds if it works. only the government pays higherthanlist price. unless you're martin marietta since as i recall they bought out the gd line of aerospace products. if mmgd does it as an inhouse project their costs would look much better than buying at list price. does anyone really know the profit margins built in to the titan c'mon. allen is telling us how cheap we can get improved this or that... oh please. how much of a profit do you want pulling million after all is said and done wouldn't be too shabby. not to mention the other goodies i'll collect in a movie tv rights say million conservatively b advertising look mommie they're drinking coke c intangibles name recognization experience data acculumated if you want lean fine. a million prize would be more than adequate for a prize. maybe wales would be kind enough to define what a company would consider a decent profit. if you want rd done you'll have to write in rd clauses. i suppose you could make it a sbir setaside,1
403,is english american canadian etc. common law recognized as legally binding under international law after all we're talking about something that by its very nature isn't limited to the territory of one nation.,1
404,if by chance you answered my request for neo asteroids in the last two days please send them to me directly. i by mistake deleted instead of read all the spacerequest messages . thanks and sorry. harry g. osoff science technology editor access news network,1
405,i am familiar with the project. it is the onboard shuttle flight software project. this software controls the space shuttle during all dynamic phases as well as onorbit. it has ultrahigh reliability and extremely low error rates. there have been several papers published on the subject and i'll collect some references. there may be an article in the ibm systems journal late ' early '. there is no magic formula. we did it with dedicated and disciplined folks who worked to put together a process that finds and removes errors and is corrected based on errors that escape. we present a one day overview of our process periodically to interested folks. the next one is may th in washington d.c. i can fax specifics to those who are interested. bret wingert wingertvnet.ibm.com,1
406,well you better not get the shuttle as your launch vehicle. and most elv's have too far of a backlog for political messages. if during the campaign season the candidates for president had launched one right around now we'd be getting a launch for perot . and if they had used the shuttle we'd be seeing launches for nixon now more then ever.,1
407,right what right and don't you mean something more like it so typical that the wants of the minority can obstruct the wants of the majority no matter how ridiculous those minority wants might be or what benefits those majority wants might have my sole connection with the project is that i spent a lot of time in classes at the university of colorado. insisting on perfect safety is for people who don't have the balls to live in the real world. mary shafer nasa ames dryden,1
408,of course they then turn up the reverb the gain add in the analog delay line and the fuzz box. i'd think they wouldn't notice the distortion. oh i forgot the phase shifters. ah but how do they compare to mechanical systems,1
409,if i may offer a constructive criticism perhaps you should decide if you love vehicles or the use they are put to. i myself think the f is a beautiful aircraft but rest assured i wouldn't even think of flying it in combat today. most of us want access to space and judge vehicles on how they perform. not to this degree. why your wrong. the dc approach is very tollerent of failure. it also has the advantage of far greater reliability do to its reusable nature shuttle isn't reusable it's salvagable. the flip over happens at a very low speed not supersonic. if the dcx shows the flip over works it will work unless the laws of physics change. the final dc will have fully intact abort throughout the entire flight envelop. upon reentry for example it can loose about of available thrust and still land safely. everything can suffer from catastrophic failure but that's not the same thing. shuttle simply isn't a fault tolerent design ssto is. you don't put your patients in conditions where there is no way out. you wouldn't for example give a patient a drug and not monitor them for harmful side effects would you you are very much in the minority. if the dc series fails to make orbit it will still be a very worthwhile effort. it will show us exactly what we do need to do to build ssto. again refering to the dc it will provide fully intact abort theroughout the flight envelop. shuttle doesn't. dc is fault tollerent shuttle isn't. not true. build a passenger pallet a fairly easy thing to do and it will carry passengers. i would suggest you talk to the dcx crew themselves. their original schedule had an operational dc flying in . your ignoring the dammage it does. mannes space has a reputation for being unreliable and hugely expensive. shuttle supporters only make it easy for opponents of manned space to kill it. the only way to prove those things is to build it. allen,1
410,well ... have a look at a new journal journal of experimental mathematics it has several fields medallists on its editorial board. you want to knwo more try klaus peters in boston or david epstein at warwick .,1
411,yes but that's because interstellar grains are very poor radiators not remotely black bodies. as a consequence they are a lot warmer than the ambient. when i was in graduate school a long time ago we used deg k with a dilution factor of for representative values of the radiant energy background in the galaxy due to starlight.,1
412,the most current orbital elements from the norad twoline element sets are carried on the celestial bbs and are updated daily when possible. documentation and tracking software are also available on this system. as a service to the satellite user community the most current elements for the current shuttle mission are provided below. the celestial bbs may be accessed hoursday at or bps using data bits stop bit no parity. element sets also updated daily shuttle elements and some documentation and software are also available via anonymous ftp from archive.afit.af.mil ... in the directory pubspace. sts u a . . . . . . .,1
413,fc modern fc groundbased visible light astronomy what these proposed fc orbiting billboards would upset is already a dying field the fc opacity and distortions caused by the atmosphere itself have fc driven most of the field to use radio far infrared or spacebased fc telescopes. here's one radio astronomer quite concerned about radiofrequency interference from portable telephones etc.,1
414,has someone scanned in an artist's rendering of aurora if so is the gif available somewhere please reply via email. thanks craig,1
415,i like this statement though for my own reasons. cost comparisons depend a lot on whether the two options are similar and then it becomes very revealing to consider what their differences are. can soyuz launch the long exposure facility course not. will the shuttle take my television relay to leo by year's end almost certainly not but the russians are pretty good about making space accessible on a tight schedule. comparing s and ss points up that there are two active space launcherandworkplatform resources with similarities and differences. where they are in direct competition we may get to see some market economics come into play. tombaker,1
416,alsoif they did come from the oort cloud we would expect to see the same from other stars oort clouds.,1
417,i'm wondering if vandalize is the proper word to use in this situation. my dictionary defines vandalism as the willful or malicious destructuion of public or private property especially of anything beautiful or artisitc. i would agree the sky is beautiful but not that it is public or private property. i personally prefer natural skies far from city lights and sans aircraft. however there is also something to be said for being able to look up into the sky and see a satellite. many people get a real kick out of it especially if they haven't seen one before.,1
418,that may change next month at least i hope it will. a couple of hundred journalists have requested press passes for the test flights. sustaining that publicity however will be a problem. allen,1
419,batse alone isn't always used to determine position. when a particularly bright burst occurs there are a couple of other detectors that catch it going off. pioneer or is the one i'm getting at here. this puppy is far enough away that if a bright burst happens nearby the huge annulus created by it will hopefully intersect the line or general circle given by batse and we can get a moderately accurate position. say oh or degrees. that is the closest anyone has ever gotten with it. actually my advisor another classmate of mine and me were talking the other day about putting just one detector on one of the pluto satellites. then we realized that the satellite alone is only carrying something like pounds of eq. well a batse detector needs lead shielding to protect it and alone weighs about pounds itself.,1
420,the people involved in it have been building hardware rather than writing press releases. this is not a highmanpower project they don't have spare people sitting around. as i understand it there has also been some feeling on the part of some of the project management that publicity was not a good idea. a lot of people have been working on changing this view with some success.,1
421,this is shall we say an overlybroad statement. in particular are you referring to the native american culture that existed in or the one that existed in simplify things by assuming we're talking about the eastern us rather than the whole continent. given that those were radically different cultures which one are you referring to note that the precolumbian native americans east of the mississippi did all of these things. well maybe not on sunday but they did have organized religions not to mention cities and governments. if you are judging the native americans by the tribal culture that existed in you might want to read an account of the de soto expedition to find out what precolumbian native american culture at least in the more civilized parts of the continent was like.,1
422,that's five weeks in a balloon. and if anyone can tell me where to get it i sure would like a reply i've been looking for that book for ten year and never found it. note that i am not looking for a collector's item i'm hoping that someone has published it in modern times either in paperback or hardcover. i'm willing to spend or so to get a copy.,1
423,indirect compared to what did voyager traverse a substantially greater distance than say a hohmann orbit i've never heard voyager's path described as indirect before...,1
424,one of the main reasons nations like the us and russia observe satellite that have been launched is forbs system whick loft nuclear bombs into orbit which are planned to be detonated in leo causing emp pulses interfering with the target command and control system.,1
425,there is an office on the middle left us coast on middlefield road in menlo park ca,1
426,climbers regard metres and up as the death zone. even on oxygen you are slowly dying. at m everest most climbers spend only a short period of time before descending. i've been above once. descending as little as m feels like walking into a jungle the air is so thick. everest in winter without oxygen no support party alpine style. that is the ultimate challenge or is it solo,1
427,the most current orbital elements from the norad twoline element sets are carried on the celestial bbs and are updated daily when possible. documentation and tracking software are also available on this system. as a service to the satellite user community the most current elements for the current shuttle mission are provided below. the celestial bbs may be accessed hoursday at or bps using data bits stop bit no parity. element sets also updated daily shuttle elements and some documentation and software are also available via anonymous ftp from archive.afit.af.mil ... in the directory pubspace. sts u a . . . . . . .,1
428,i know it's only wishful thinking with our current president but this is from last fall is there life on mars maybe not now. but there will be. daniel s. goldin nasa administrator august ken jenks nasajscgm space shuttle program office kjenksgothamcity.jsc.nasa.gov,1
429,deleted not to flame really but thats an abominable viewpoint while were on the subject of abominations. if we followed the redistiribution of wealth and by the way ist that what clinto and the democrats are trying to do... everyone would starve in short order. not only is it impossoble to organize a fair distribution that depends on every woman's altruism can you say black market under communisim anyone but the current methods of resource production are entirely energy dependant. there are not enough sources of cheap capital aside from human capital to allow us to stop looking at space a an excellent source of materials and realestate. more directly perhaps you mioght consider the fact that billions are spent by tv companies and their sponsors abc nbc cbs... on the superbowl the olympics and even on monday night baseball games. perhaps we should boycott those games if dcx and company get finished and there is a market for it those abominable space will probably be much more cost effective for the companies and those starving children. more people buy products the company hires more workers end result fewer children die of starvation.,1
430,the main effect of the spherical aberration problems with the primary mirror was to drive the computer engineers to develop the image processing software that much faster. when they use the same deconvolution software on the images from the fixed hubble be ready for some incredible results there is every reason to believe that the results will exceed the original specs by a fair margin. adaptive optics is a combination of hardware and software. it works realtime not after the fact as is the case with hubble. you might be interested to know this technology has made it to the amateur market in the form of the ao adaptive optics system. starting on page of the april sky telescope is a three page review of this new product. it lists for . the article states the ao adaptive optics system comes in a handy softplastic case that a threeyearold could carry around. even though this device is really only good for the brightest objects it could cope with image movements of up to . millimeter in the telescope's focal plane. now just imagine how well this infant technology will do in a few years especially in a dedicated system that has hundreds of thousands of dollars and many manhours invested in its development. george krumins,1
